[Hz],FFT[dBm]
9.82910156E+06,-9.79054E+01
9.83154297E+06,-9.72654E+01
9.83398438E+06,-1.00045E+02
9.83642578E+06,-1.00365E+02
9.83886719E+06,-1.02125E+02
9.84130859E+06,-9.25854E+01
9.84375000E+06,-9.69254E+01
9.84619141E+06,-1.12165E+02
9.84863281E+06,-9.55654E+01
9.85107422E+06,-8.99054E+01
9.85351562E+06,-9.25654E+01
9.85595703E+06,-1.00525E+02
9.85839844E+06,-9.66454E+01
9.86083984E+06,-9.90854E+01
9.86328125E+06,-1.07105E+02
9.86572266E+06,-9.79054E+01
9.86816406E+06,-1.02325E+02
9.87060547E+06,-1.02865E+02
9.87304688E+06,-9.31654E+01
9.87548828E+06,-9.78054E+01
9.87792969E+06,-9.36654E+01
9.88037109E+06,-9.43654E+01
9.88281250E+06,-1.09425E+02
9.88525391E+06,-1.04465E+02
9.88769531E+06,-1.05325E+02
9.89013672E+06,-9.56054E+01
9.89257812E+06,-9.32654E+01
9.89501953E+06,-9.79854E+01
9.89746094E+06,-9.09654E+01
9.89990234E+06,-9.04654E+01
9.90234375E+06,-9.21454E+01
9.90478516E+06,-9.31654E+01
9.90722656E+06,-9.63254E+01
9.90966797E+06,-9.36254E+01
9.91210938E+06,-9.32254E+01
9.91455078E+06,-9.48654E+01
9.91699219E+06,-1.07325E+02
9.91943359E+06,-1.00665E+02
9.92187500E+06,-9.69454E+01
9.92431641E+06,-9.37654E+01
9.92675781E+06,-9.73054E+01
9.92919922E+06,-9.67654E+01
9.93164062E+06,-1.09145E+02
9.93408203E+06,-9.38054E+01
9.93652344E+06,-9.60454E+01
9.93896484E+06,-9.94654E+01
9.94140625E+06,-9.38454E+01
9.94384766E+06,-9.39254E+01
9.94628906E+06,-9.76854E+01
9.94873047E+06,-9.33054E+01
9.95117188E+06,-9.32254E+01
9.95361328E+06,-9.51654E+01
9.95605469E+06,-9.61054E+01
9.95849609E+06,-9.87054E+01
9.96093750E+06,-1.03305E+02
9.96337891E+06,-1.05425E+02
9.96582031E+06,-1.00905E+02
9.96826172E+06,-1.02645E+02
9.97070312E+06,-1.06345E+02
9.97314453E+06,-9.49254E+01
9.97558594E+06,-9.06454E+01
9.97802734E+06,-9.87054E+01
9.98046875E+06,-9.94654E+01
9.98291016E+06,-9.54054E+01
9.98535156E+06,-9.85454E+01
9.98779297E+06,-1.04785E+02
9.99023438E+06,-1.05545E+02
9.99267578E+06,-9.48254E+01
9.99511719E+06,-9.07254E+01
9.99755859E+06,-7.37654E+01
1.00000000E+07,-7.19054E+01
1.00024414E+07,-7.62454E+01
1.00048828E+07,-8.82854E+01
1.00073242E+07,-9.57254E+01
1.00097656E+07,-1.03065E+02
1.00122070E+07,-9.99254E+01
1.00146484E+07,-1.05825E+02
1.00170898E+07,-9.93854E+01
1.00195312E+07,-9.46654E+01
1.00219727E+07,-1.00965E+02
1.00244141E+07,-9.58654E+01
1.00268555E+07,-1.04785E+02
1.00292969E+07,-9.59254E+01
1.00317383E+07,-1.00365E+02
1.00341797E+07,-1.05805E+02
1.00366211E+07,-1.18945E+02
1.00390625E+07,-1.02625E+02
1.00415039E+07,-1.03305E+02
1.00439453E+07,-9.91654E+01
1.00463867E+07,-9.31654E+01
1.00488281E+07,-9.24254E+01
1.00512695E+07,-9.72054E+01
1.00537109E+07,-1.10365E+02
1.00561523E+07,-1.01385E+02
1.00585938E+07,-1.06785E+02
1.00610352E+07,-1.15345E+02
1.00634766E+07,-9.65054E+01
1.00659180E+07,-9.64454E+01
1.00683594E+07,-1.08425E+02
1.00708008E+07,-9.71054E+01
1.00732422E+07,-9.40054E+01
1.00756836E+07,-9.78454E+01
1.00781250E+07,-9.75054E+01
1.00805664E+07,-9.72254E+01
1.00830078E+07,-9.71054E+01
1.00854492E+07,-9.37654E+01
1.00878906E+07,-9.53454E+01
1.00903320E+07,-1.01645E+02
1.00927734E+07,-1.00305E+02
1.00952148E+07,-1.02205E+02
1.00976562E+07,-9.77854E+01
1.01000977E+07,-9.63054E+01
1.01025391E+07,-9.19054E+01
1.01049805E+07,-1.06125E+02
1.01074219E+07,-9.85054E+01
1.01098633E+07,-1.09985E+02
1.01123047E+07,-1.06645E+02
1.01147461E+07,-1.05765E+02
1.01171875E+07,-1.01345E+02
1.01196289E+07,-9.33254E+01
1.01220703E+07,-9.96254E+01
1.01245117E+07,-1.02045E+02
1.01269531E+07,-9.92454E+01
1.01293945E+07,-9.88454E+01
1.01318359E+07,-9.64254E+01
1.01342773E+07,-9.72454E+01
1.01367188E+07,-1.04545E+02
1.01391602E+07,-9.64654E+01
1.01416016E+07,-9.32654E+01
1.01440430E+07,-9.75054E+01
1.01464844E+07,-1.04525E+02
1.01489258E+07,-1.24485E+02
1.01513672E+07,-9.78654E+01
1.01538086E+07,-9.64454E+01
1.01562500E+07,-9.77454E+01
1.01586914E+07,-9.45654E+01
1.01611328E+07,-9.45054E+01
1.01635742E+07,-9.92254E+01
1.01660156E+07,-1.08405E+02
1.01684570E+07,-1.06665E+02
1.01708984E+07,-9.98854E+01
1.01733398E+07,-9.71254E+01
1.01757812E+07,-9.79054E+01
1.01782227E+07,-9.85654E+01
1.01806641E+07,-9.55854E+01
1.01831055E+07,-9.41854E+01
1.01855469E+07,-9.37054E+01
1.01879883E+07,-1.02145E+02
1.01904297E+07,-1.07585E+02
1.01928711E+07,-9.79654E+01
1.01953125E+07,-9.22254E+01
1.01977539E+07,-9.32254E+01
1.02001953E+07,-9.40854E+01
1.02026367E+07,-9.81454E+01
1.02050781E+07,-9.70254E+01
1.02075195E+07,-9.49254E+01
1.02099609E+07,-9.37654E+01
1.02124023E+07,-9.37254E+01
1.02148438E+07,-1.02505E+02
1.02172852E+07,-9.75854E+01
1.02197266E+07,-9.32254E+01
1.02221680E+07,-9.23054E+01
1.02246094E+07,-9.22254E+01
1.02270508E+07,-9.14854E+01
1.02294922E+07,-9.57254E+01
1.02319336E+07,-1.13265E+02
1.02343750E+07,-1.03305E+02
1.02368164E+07,-9.70054E+01
1.02392578E+07,-9.65254E+01
1.02416992E+07,-9.47854E+01
1.02441406E+07,-9.56654E+01
1.02465820E+07,-1.06405E+02
1.02490234E+07,-1.01785E+02
1.02514648E+07,-9.86854E+01
1.02539062E+07,-1.11525E+02
1.02563477E+07,-1.10205E+02
1.02587891E+07,-1.10905E+02
1.02612305E+07,-9.93054E+01
1.02636719E+07,-9.61054E+01
1.02661133E+07,-1.00885E+02
1.02685547E+07,-1.03465E+02
1.02709961E+07,-1.05445E+02
1.02734375E+07,-9.73054E+01
1.02758789E+07,-9.79654E+01
1.02783203E+07,-1.04725E+02
1.02807617E+07,-9.33054E+01
1.02832031E+07,-9.03054E+01
1.02856445E+07,-9.99254E+01
1.02880859E+07,-9.32254E+01
1.02905273E+07,-9.65854E+01
1.02929688E+07,-1.08745E+02
1.02954102E+07,-9.70854E+01
1.02978516E+07,-1.05825E+02
1.03002930E+07,-8.91854E+01
1.03027344E+07,-8.71054E+01
1.03051758E+07,-9.66654E+01
1.03076172E+07,-9.43054E+01
1.03100586E+07,-9.43854E+01
1.03125000E+07,-9.64854E+01
1.03149414E+07,-9.63454E+01
1.03173828E+07,-1.00045E+02
1.03198242E+07,-1.05325E+02
1.03222656E+07,-9.67854E+01
1.03247070E+07,-9.46054E+01
1.03271484E+07,-9.50254E+01
1.03295898E+07,-1.00845E+02
1.03320312E+07,-1.00225E+02
1.03344727E+07,-9.58654E+01
1.03369141E+07,-1.05125E+02
1.03393555E+07,-9.50254E+01
1.03417969E+07,-1.09505E+02
1.03442383E+07,-9.50654E+01
1.03466797E+07,-9.55854E+01
1.03491211E+07,-1.02645E+02
1.03515625E+07,-9.98854E+01
1.03540039E+07,-9.96054E+01
1.03564453E+07,-1.11045E+02
1.03588867E+07,-9.68054E+01
1.03613281E+07,-9.92054E+01
1.03637695E+07,-9.92054E+01
1.03662109E+07,-1.03125E+02
1.03686523E+07,-9.98054E+01
1.03710938E+07,-1.04225E+02
1.03735352E+07,-9.34054E+01
1.03759766E+07,-9.50654E+01
1.03784180E+07,-9.42254E+01
1.03808594E+07,-9.56854E+01
1.03833008E+07,-1.04145E+02
1.03857422E+07,-1.06845E+02
1.03881836E+07,-9.61254E+01
1.03906250E+07,-9.51454E+01
1.03930664E+07,-1.03445E+02
1.03955078E+07,-1.13765E+02
1.03979492E+07,-1.01825E+02
1.04003906E+07,-9.88254E+01
1.04028320E+07,-1.12565E+02
1.04052734E+07,-1.04085E+02
1.04077148E+07,-1.00985E+02
1.04101562E+07,-9.17054E+01
1.04125977E+07,-8.93854E+01
1.04150391E+07,-9.48454E+01
1.04174805E+07,-9.84454E+01
1.04199219E+07,-9.32254E+01
1.04223633E+07,-9.36654E+01
1.04248047E+07,-9.40454E+01
1.04272461E+07,-9.72454E+01
1.04296875E+07,-9.90254E+01
1.04321289E+07,-9.45254E+01
1.04345703E+07,-9.34454E+01
1.04370117E+07,-9.03054E+01
1.04394531E+07,-8.99454E+01
1.04418945E+07,-9.31854E+01
1.04443359E+07,-9.83054E+01
1.04467773E+07,-9.47654E+01
1.04492188E+07,-9.33054E+01
1.04516602E+07,-9.45454E+01
1.04541016E+07,-9.11854E+01
1.04565430E+07,-8.89054E+01
1.04589844E+07,-9.17854E+01
1.04614258E+07,-9.67454E+01
1.04638672E+07,-9.31854E+01
1.04663086E+07,-9.88054E+01
1.04687500E+07,-1.10745E+02
1.04711914E+07,-1.01225E+02
1.04736328E+07,-1.00305E+02
1.04760742E+07,-9.97454E+01
1.04785156E+07,-9.99054E+01
1.04809570E+07,-9.50654E+01
1.04833984E+07,-9.73454E+01
1.04858398E+07,-9.39654E+01
1.04882812E+07,-9.20454E+01
1.04907227E+07,-9.90454E+01
1.04931641E+07,-1.11585E+02
1.04956055E+07,-1.04825E+02
1.04980469E+07,-1.04545E+02
1.05004883E+07,-9.87054E+01
1.05029297E+07,-1.02685E+02
1.05053711E+07,-9.99454E+01
1.05078125E+07,-9.31654E+01
1.05102539E+07,-9.37654E+01
1.05126953E+07,-9.99854E+01
1.05151367E+07,-1.06525E+02
1.05175781E+07,-1.02205E+02
1.05200195E+07,-9.40054E+01
1.05224609E+07,-9.46654E+01
1.05249023E+07,-9.84654E+01
1.05273438E+07,-9.75454E+01
1.05297852E+07,-1.03765E+02
1.05322266E+07,-1.11005E+02
1.05346680E+07,-1.01905E+02
1.05371094E+07,-9.45854E+01
1.05395508E+07,-9.32254E+01
1.05419922E+07,-9.79854E+01
1.05444336E+07,-1.12685E+02
1.05468750E+07,-9.62654E+01
1.05493164E+07,-9.50854E+01
1.05517578E+07,-9.98654E+01
1.05541992E+07,-9.75854E+01
1.05566406E+07,-9.31254E+01
1.05590820E+07,-1.00045E+02
1.05615234E+07,-1.00865E+02
1.05639648E+07,-9.83254E+01
1.05664062E+07,-1.03705E+02
1.05688477E+07,-1.01945E+02
1.05712891E+07,-1.05125E+02
1.05737305E+07,-9.71654E+01
1.05761719E+07,-9.46054E+01
1.05786133E+07,-1.10005E+02
1.05810547E+07,-1.05505E+02
1.05834961E+07,-9.98654E+01
1.05859375E+07,-9.97254E+01
1.05883789E+07,-9.56054E+01
1.05908203E+07,-9.27454E+01
1.05932617E+07,-9.58054E+01
1.05957031E+07,-1.05805E+02
1.05981445E+07,-1.02925E+02
1.06005859E+07,-1.02585E+02
1.06030273E+07,-1.06805E+02
1.06054688E+07,-9.97454E+01
1.06079102E+07,-1.03585E+02
1.06103516E+07,-9.06254E+01
1.06127930E+07,-8.80654E+01
1.06152344E+07,-9.53254E+01
1.06176758E+07,-9.69254E+01
1.06201172E+07,-9.20454E+01
1.06225586E+07,-9.09454E+01
1.06250000E+07,-9.01254E+01
1.06274414E+07,-1.01345E+02
1.06298828E+07,-9.74454E+01
1.06323242E+07,-9.46654E+01
1.06347656E+07,-9.53054E+01
1.06372070E+07,-9.99854E+01
1.06396484E+07,-1.03545E+02
1.06420898E+07,-9.83854E+01
1.06445312E+07,-9.43254E+01
1.06469727E+07,-9.09254E+01
1.06494141E+07,-9.83854E+01
1.06518555E+07,-9.76254E+01
1.06542969E+07,-1.09045E+02
1.06567383E+07,-9.11654E+01
1.06591797E+07,-9.44054E+01
1.06616211E+07,-1.10125E+02
1.06640625E+07,-1.01065E+02
1.06665039E+07,-9.81454E+01
1.06689453E+07,-9.88454E+01
1.06713867E+07,-9.44054E+01
1.06738281E+07,-9.54854E+01
1.06762695E+07,-1.03925E+02
1.06787109E+07,-1.03065E+02
1.06811523E+07,-9.71054E+01
1.06835938E+07,-9.56654E+01
1.06860352E+07,-1.02765E+02
1.06884766E+07,-9.66254E+01
1.06909180E+07,-1.05805E+02
1.06933594E+07,-1.07125E+02
1.06958008E+07,-9.55454E+01
1.06982422E+07,-9.74254E+01
1.07006836E+07,-9.90254E+01
1.07031250E+07,-9.91054E+01
1.07055664E+07,-9.67454E+01
1.07080078E+07,-1.07225E+02
1.07104492E+07,-1.00205E+02
1.07128906E+07,-9.78254E+01
1.07153320E+07,-9.77054E+01
1.07177734E+07,-9.76054E+01
1.07202148E+07,-1.02765E+02
1.07226562E+07,-1.01705E+02
1.07250977E+07,-9.76054E+01
1.07275391E+07,-9.58454E+01
1.07299805E+07,-1.05505E+02
1.07324219E+07,-1.04085E+02
1.07348633E+07,-9.75654E+01
1.07373047E+07,-9.81254E+01
1.07397461E+07,-9.77454E+01
1.07421875E+07,-1.02225E+02
1.07446289E+07,-1.08205E+02
1.07470703E+07,-1.08405E+02
1.07495117E+07,-9.98454E+01
1.07519531E+07,-9.70254E+01
1.07543945E+07,-1.13545E+02
1.07568359E+07,-9.24254E+01
1.07592773E+07,-9.11854E+01
1.07617188E+07,-9.65254E+01
1.07641602E+07,-9.51854E+01
1.07666016E+07,-9.33054E+01
1.07690430E+07,-1.06805E+02
1.07714844E+07,-9.94654E+01
1.07739258E+07,-9.67654E+01
1.07763672E+07,-1.00345E+02
1.07788086E+07,-1.09565E+02
1.07812500E+07,-1.01445E+02
1.07836914E+07,-1.16925E+02
1.07861328E+07,-1.01705E+02
1.07885742E+07,-1.04645E+02
1.07910156E+07,-9.75454E+01
1.07934570E+07,-9.21254E+01
1.07958984E+07,-9.62654E+01
1.07983398E+07,-9.38454E+01
1.08007812E+07,-9.19054E+01
1.08032227E+07,-9.78254E+01
1.08056641E+07,-1.04545E+02
1.08081055E+07,-9.82454E+01
1.08105469E+07,-1.01545E+02
1.08129883E+07,-1.14085E+02
1.08154297E+07,-1.05785E+02
1.08178711E+07,-9.83254E+01
1.08203125E+07,-9.40054E+01
1.08227539E+07,-9.45054E+01
1.08251953E+07,-9.73654E+01
1.08276367E+07,-9.40854E+01
1.08300781E+07,-9.68254E+01
1.08325195E+07,-9.46654E+01
1.08349609E+07,-9.66254E+01
1.08374023E+07,-1.01645E+02
1.08398438E+07,-9.43254E+01
1.08422852E+07,-9.70054E+01
1.08447266E+07,-9.54654E+01
1.08471680E+07,-9.49854E+01
1.08496094E+07,-9.83054E+01
1.08520508E+07,-9.69454E+01
1.08544922E+07,-9.06054E+01
1.08569336E+07,-9.53254E+01
1.08593750E+07,-9.98454E+01
1.08618164E+07,-1.03365E+02
1.08642578E+07,-9.83454E+01
1.08666992E+07,-1.00225E+02
1.08691406E+07,-9.64454E+01
1.08715820E+07,-9.57254E+01
1.08740234E+07,-9.66454E+01
1.08764648E+07,-9.63854E+01
1.08789062E+07,-1.02305E+02
1.08813477E+07,-1.01565E+02
1.08837891E+07,-1.09085E+02
1.08862305E+07,-1.05485E+02
1.08886719E+07,-9.95454E+01
1.08911133E+07,-9.63854E+01
1.08935547E+07,-1.02565E+02
1.08959961E+07,-9.95854E+01
1.08984375E+07,-1.00965E+02
1.09008789E+07,-1.02645E+02
1.09033203E+07,-1.01665E+02
1.09057617E+07,-1.20665E+02
1.09082031E+07,-9.75054E+01
1.09106445E+07,-9.40054E+01
1.09130859E+07,-9.82054E+01
1.09155273E+07,-1.00305E+02
1.09179688E+07,-1.00385E+02
1.09204102E+07,-9.79054E+01
1.09228516E+07,-1.01945E+02
1.09252930E+07,-1.03625E+02
1.09277344E+07,-9.36654E+01
1.09301758E+07,-9.73654E+01
1.09326172E+07,-9.42254E+01
1.09350586E+07,-9.51054E+01
1.09375000E+07,-1.09085E+02
1.09399414E+07,-9.35054E+01
1.09423828E+07,-9.29254E+01
1.09448242E+07,-9.90854E+01
1.09472656E+07,-1.01005E+02
1.09497070E+07,-9.38854E+01
1.09521484E+07,-1.01305E+02
1.09545898E+07,-1.04585E+02
1.09570312E+07,-9.89054E+01
1.09594727E+07,-1.02805E+02
1.09619141E+07,-1.13725E+02
1.09643555E+07,-1.04085E+02
1.09667969E+07,-9.90454E+01
1.09692383E+07,-9.32254E+01
1.09716797E+07,-9.46254E+01
1.09741211E+07,-1.14805E+02
1.09765625E+07,-1.03965E+02
1.09790039E+07,-9.84054E+01
1.09814453E+07,-1.05225E+02
1.09838867E+07,-9.42654E+01
1.09863281E+07,-9.07054E+01
1.09887695E+07,-9.20654E+01
1.09912109E+07,-1.09285E+02
1.09936523E+07,-9.34054E+01
1.09960938E+07,-9.22854E+01
1.09985352E+07,-1.03925E+02
1.10009766E+07,-9.43854E+01
1.10034180E+07,-9.20054E+01
1.10058594E+07,-9.28254E+01
1.10083008E+07,-9.45054E+01
1.10107422E+07,-9.57054E+01
1.10131836E+07,-1.02645E+02
1.10156250E+07,-1.01965E+02
1.10180664E+07,-9.35854E+01
1.10205078E+07,-9.81654E+01
1.10229492E+07,-1.01025E+02
1.10253906E+07,-1.00785E+02
1.10278320E+07,-1.08745E+02
1.10302734E+07,-9.95054E+01
1.10327148E+07,-9.88254E+01
1.10351562E+07,-9.58454E+01
1.10375977E+07,-1.00305E+02
1.10400391E+07,-9.41854E+01
1.10424805E+07,-1.00685E+02
1.10449219E+07,-9.46654E+01
1.10473633E+07,-9.50854E+01
1.10498047E+07,-1.02365E+02
1.10522461E+07,-1.02065E+02
1.10546875E+07,-1.21325E+02
1.10571289E+07,-9.98854E+01
1.10595703E+07,-1.01005E+02
1.10620117E+07,-1.02365E+02
1.10644531E+07,-1.06665E+02
1.10668945E+07,-9.88454E+01
1.10693359E+07,-9.54654E+01
1.10717773E+07,-1.04225E+02
1.10742188E+07,-9.67054E+01
1.10766602E+07,-9.79454E+01
1.10791016E+07,-1.04325E+02
1.10815430E+07,-9.57654E+01
1.10839844E+07,-9.44454E+01
1.10864258E+07,-9.29654E+01
1.10888672E+07,-9.15054E+01
1.10913086E+07,-9.20454E+01
1.10937500E+07,-1.01945E+02
1.10961914E+07,-9.81654E+01
1.10986328E+07,-9.57254E+01
1.11010742E+07,-1.02045E+02
1.11035156E+07,-1.01305E+02
1.11059570E+07,-9.74654E+01
1.11083984E+07,-9.93454E+01
1.11108398E+07,-1.01225E+02
1.11132812E+07,-1.07665E+02
1.11157227E+07,-9.63254E+01
1.11181641E+07,-1.02905E+02
1.11206055E+07,-1.04805E+02
1.11230469E+07,-9.66654E+01
1.11254883E+07,-9.72254E+01
1.11279297E+07,-1.09445E+02
1.11303711E+07,-9.66254E+01
1.11328125E+07,-9.70254E+01
1.11352539E+07,-1.01705E+02
1.11376953E+07,-1.01645E+02
1.11401367E+07,-9.86854E+01
1.11425781E+07,-9.93854E+01
1.11450195E+07,-1.04185E+02
1.11474609E+07,-1.15005E+02
1.11499023E+07,-9.46654E+01
1.11523438E+07,-9.58054E+01
1.11547852E+07,-1.02045E+02
1.11572266E+07,-9.94454E+01
1.11596680E+07,-9.64654E+01
1.11621094E+07,-9.46454E+01
1.11645508E+07,-9.69654E+01
1.11669922E+07,-1.03165E+02
1.11694336E+07,-1.08965E+02
1.11718750E+07,-1.04925E+02
1.11743164E+07,-9.86654E+01
1.11767578E+07,-9.60854E+01
1.11791992E+07,-9.82054E+01
1.11816406E+07,-9.82254E+01
1.11840820E+07,-9.66054E+01
1.11865234E+07,-9.37254E+01
1.11889648E+07,-9.47854E+01
1.11914062E+07,-1.01665E+02
1.11938477E+07,-9.49654E+01
1.11962891E+07,-9.22254E+01
1.11987305E+07,-9.72254E+01
1.12011719E+07,-1.02085E+02
1.12036133E+07,-1.10705E+02
1.12060547E+07,-9.45454E+01
1.12084961E+07,-9.13054E+01
1.12109375E+07,-9.22854E+01
1.12133789E+07,-9.29054E+01
1.12158203E+07,-1.05525E+02
1.12182617E+07,-9.48254E+01
1.12207031E+07,-1.05025E+02
1.12231445E+07,-1.02805E+02
1.12255859E+07,-1.00465E+02
1.12280273E+07,-1.01685E+02
1.12304688E+07,-1.03625E+02
1.12329102E+07,-1.00125E+02
1.12353516E+07,-9.73254E+01
1.12377930E+07,-9.34054E+01
1.12402344E+07,-9.63454E+01
1.12426758E+07,-9.56854E+01
1.12451172E+07,-9.90854E+01
1.12475586E+07,-9.65854E+01
1.12500000E+07,-9.40454E+01
1.12524414E+07,-8.97854E+01
1.12548828E+07,-9.10454E+01
1.12573242E+07,-1.02645E+02
1.12597656E+07,-1.01145E+02
1.12622070E+07,-9.53254E+01
1.12646484E+07,-9.58854E+01
1.12670898E+07,-1.00445E+02
1.12695312E+07,-1.01225E+02
1.12719727E+07,-1.03925E+02
1.12744141E+07,-1.05565E+02
1.12768555E+07,-9.94054E+01
1.12792969E+07,-1.03325E+02
1.12817383E+07,-1.01005E+02
1.12841797E+07,-9.77254E+01
1.12866211E+07,-9.39654E+01
1.12890625E+07,-9.34654E+01
1.12915039E+07,-9.78254E+01
1.12939453E+07,-9.85254E+01
1.12963867E+07,-9.84054E+01
1.12988281E+07,-1.01705E+02
1.13012695E+07,-9.38054E+01
1.13037109E+07,-9.75054E+01
1.13061523E+07,-9.98654E+01
1.13085938E+07,-1.05925E+02
1.13110352E+07,-9.57654E+01
1.13134766E+07,-9.44654E+01
1.13159180E+07,-9.40454E+01
1.13183594E+07,-9.03054E+01
1.13208008E+07,-9.52654E+01
1.13232422E+07,-1.02165E+02
1.13256836E+07,-1.02645E+02
1.13281250E+07,-9.58854E+01
1.13305664E+07,-9.54454E+01
1.13330078E+07,-9.48854E+01
1.13354492E+07,-9.67654E+01
1.13378906E+07,-1.01325E+02
1.13403320E+07,-1.01965E+02
1.13427734E+07,-9.87254E+01
1.13452148E+07,-1.05385E+02
1.13476562E+07,-1.00065E+02
1.13500977E+07,-9.69254E+01
1.13525391E+07,-1.05325E+02
1.13549805E+07,-1.04305E+02
1.13574219E+07,-1.03085E+02
1.13598633E+07,-9.43654E+01
1.13623047E+07,-9.53454E+01
1.13647461E+07,-9.78254E+01
1.13671875E+07,-1.00145E+02
1.13696289E+07,-9.57854E+01
1.13720703E+07,-9.91054E+01
1.13745117E+07,-9.43854E+01
1.13769531E+07,-9.24854E+01
1.13793945E+07,-9.63854E+01
1.13818359E+07,-9.49054E+01
1.13842773E+07,-9.52454E+01
1.13867188E+07,-1.02625E+02
1.13891602E+07,-1.04145E+02
1.13916016E+07,-1.01665E+02
1.13940430E+07,-1.09485E+02
1.13964844E+07,-9.87454E+01
1.13989258E+07,-1.08325E+02
1.14013672E+07,-9.25854E+01
1.14038086E+07,-9.35454E+01
1.14062500E+07,-9.29254E+01
1.14086914E+07,-9.72054E+01
1.14111328E+07,-1.06065E+02
1.14135742E+07,-1.06445E+02
1.14160156E+07,-1.04705E+02
1.14184570E+07,-1.03365E+02
1.14208984E+07,-1.02625E+02
1.14233398E+07,-1.04045E+02
1.14257812E+07,-1.04825E+02
1.14282227E+07,-1.03585E+02
1.14306641E+07,-9.76854E+01
1.14331055E+07,-1.00465E+02
1.14355469E+07,-1.06865E+02
1.14379883E+07,-1.00585E+02
1.14404297E+07,-9.77254E+01
1.14428711E+07,-1.14645E+02
1.14453125E+07,-1.06285E+02
1.14477539E+07,-1.06965E+02
1.14501953E+07,-1.01105E+02
1.14526367E+07,-1.08125E+02
1.14550781E+07,-1.11545E+02
1.14575195E+07,-9.50854E+01
1.14599609E+07,-9.28654E+01
1.14624023E+07,-9.78254E+01
1.14648438E+07,-1.01885E+02
1.14672852E+07,-1.05645E+02
1.14697266E+07,-9.79054E+01
1.14721680E+07,-9.70054E+01
1.14746094E+07,-9.60054E+01
1.14770508E+07,-1.02325E+02
1.14794922E+07,-1.17005E+02
1.14819336E+07,-9.90054E+01
1.14843750E+07,-9.59454E+01
1.14868164E+07,-1.17245E+02
1.14892578E+07,-9.64654E+01
1.14916992E+07,-1.06465E+02
1.14941406E+07,-9.27054E+01
1.14965820E+07,-8.85254E+01
1.14990234E+07,-9.01254E+01
1.15014648E+07,-1.02385E+02
1.15039062E+07,-1.02065E+02
1.15063477E+07,-9.97654E+01
1.15087891E+07,-1.03225E+02
1.15112305E+07,-1.04745E+02
1.15136719E+07,-1.07345E+02
1.15161133E+07,-9.76854E+01
1.15185547E+07,-9.93254E+01
1.15209961E+07,-1.03405E+02
1.15234375E+07,-1.11685E+02
1.15258789E+07,-1.03025E+02
1.15283203E+07,-1.04805E+02
1.15307617E+07,-9.44654E+01
1.15332031E+07,-9.23254E+01
1.15356445E+07,-9.28054E+01
1.15380859E+07,-9.14054E+01
1.15405273E+07,-9.10454E+01
1.15429688E+07,-9.58654E+01
1.15454102E+07,-9.63254E+01
1.15478516E+07,-1.18805E+02
1.15502930E+07,-1.05165E+02
1.15527344E+07,-9.70054E+01
1.15551758E+07,-9.43054E+01
1.15576172E+07,-9.91454E+01
1.15600586E+07,-9.63854E+01
1.15625000E+07,-9.73854E+01
1.15649414E+07,-9.89854E+01
1.15673828E+07,-9.48654E+01
1.15698242E+07,-9.73454E+01
1.15722656E+07,-9.26854E+01
1.15747070E+07,-9.15054E+01
1.15771484E+07,-9.62054E+01
1.15795898E+07,-1.05845E+02
1.15820312E+07,-9.94654E+01
1.15844727E+07,-9.15454E+01
1.15869141E+07,-9.11654E+01
1.15893555E+07,-9.54854E+01
1.15917969E+07,-1.04265E+02
1.15942383E+07,-9.46254E+01
1.15966797E+07,-9.49854E+01
1.15991211E+07,-1.03505E+02
1.16015625E+07,-9.99454E+01
1.16040039E+07,-1.03885E+02
1.16064453E+07,-1.02445E+02
1.16088867E+07,-9.66454E+01
1.16113281E+07,-9.62654E+01
1.16137695E+07,-1.02745E+02
1.16162109E+07,-1.03545E+02
1.16186523E+07,-1.08045E+02
1.16210938E+07,-1.01345E+02
1.16235352E+07,-9.58654E+01
1.16259766E+07,-9.33254E+01
1.16284180E+07,-1.05465E+02
1.16308594E+07,-1.26505E+02
1.16333008E+07,-1.01305E+02
1.16357422E+07,-9.39654E+01
1.16381836E+07,-9.50854E+01
1.16406250E+07,-1.02645E+02
1.16430664E+07,-9.30854E+01
1.16455078E+07,-9.20454E+01
1.16479492E+07,-9.63854E+01
1.16503906E+07,-1.04885E+02
1.16528320E+07,-9.94654E+01
1.16552734E+07,-9.83054E+01
1.16577148E+07,-9.82654E+01
1.16601562E+07,-9.34454E+01
1.16625977E+07,-1.02425E+02
1.16650391E+07,-9.24854E+01
1.16674805E+07,-8.99854E+01
1.16699219E+07,-9.39254E+01
1.16723633E+07,-9.30854E+01
1.16748047E+07,-9.84654E+01
1.16772461E+07,-9.08454E+01
1.16796875E+07,-8.95454E+01
1.16821289E+07,-9.92654E+01
1.16845703E+07,-1.09145E+02
1.16870117E+07,-1.03185E+02
1.16894531E+07,-9.99854E+01
1.16918945E+07,-9.31254E+01
1.16943359E+07,-9.35054E+01
1.16967773E+07,-9.41854E+01
1.16992188E+07,-9.61254E+01
1.17016602E+07,-1.01525E+02
1.17041016E+07,-9.65854E+01
1.17065430E+07,-9.93254E+01
1.17089844E+07,-9.55054E+01
1.17114258E+07,-9.79254E+01
1.17138672E+07,-1.08185E+02
1.17163086E+07,-1.08945E+02
1.17187500E+07,-9.69654E+01
1.17211914E+07,-1.01105E+02
1.17236328E+07,-9.85254E+01
